id	level?	var_of_level?	effect1_desc	effect2_desc	effect3_desc?
533	1	1	HP Recovery +0.2	CP Recovery +0.1	
534	1	1	HP Recovery +0.2	Dodge +0.8	
535	1	1	HP Recovery +0.2	Accuracy +0.8	
536	1	1	HP Recovery +0.2	Critical +8.9	
537	1	1	MP Recovery +0.1	CP Recovery +0.1	
538	1	1	MP Recovery +0.1	Dodge +0.8	
539	1	1	MP Recovery +0.1	Accuracy +0.8	
540	1	1	MP Recovery +0.1	Critical +8.9	
541	1	1	CP Recovery +0.2	Dodge +0.8	
542	1	1	CP Recovery +0.2	Accuracy +0.8	
543	1	1	CP Recovery +0.2	Critical +8.9	
544	1	1	Dodge +0.9	Accuracy +0.8	
545	1	1	Dodge +0.9	Critical +8.9	
546	1	1	Accuracy +0.9	Critical +8.9	
547	1	1	P. Def. +18.8		
548	1	1	M. Def. +15.1		
549	1	1	Maximum HP +76		
550	1	1	Maximum MP +24.5		
551	1	1	Maximum CP +105		
552	1	1	P. Atk. +10.8		
553	1	1	M. Atk. +12.5		
554	1	1	HP Recovery +0.3		
555	1	1	MP Recovery +0.1		
556	1	1	CP Recovery +0.3		
557	1	1	Dodge +1.9		
558	1	1	Accuracy +1.9		
559	1	1	Critical +20.6		
560	1	1	P. Def. +9.4	M. Def. +7.5	
561	1	1	P. Def. +9.4	Maximum HP +38	
562	1	1	P. Def. +9.4	Maximum MP +12.2	
563	1	1	P. Def. +9.4	Maximum CP +52.5	
564	1	1	P. Def. +9.4	P. Atk. +5.4	
565	1	1	P. Def. +9.4	M. Atk. +6.2	
566	1	1	P. Def. +9.4	HP Recovery +0.1	
567	1	1	P. Def. +9.4	MP Recovery +0.1	
568	1	1	P. Def. +9.4	CP Recovery +0.1	
569	1	1	P. Def. +9.4	Dodge +1	
570	1	1	P. Def. +9.4	Accuracy +1	
571	1	1	P. Def. +9.4	Critical +10.4	
572	1	1	M. Def. +7.5	Maximum HP +38	
573	1	1	M. Def. +7.5	Maximum MP +12.2	
574	1	1	M. Def. +7.5	Maximum CP +52.5	
575	1	1	M. Def. +7.5	P. Atk. +5.4	
576	1	1	M. Def. +7.5	M. Atk. +6.2	
577	1	1	M. Def. +7.5	HP Recovery +0.1	
578	1	1	M. Def. +7.5	MP Recovery +0.1	
579	1	1	M. Def. +7.5	CP Recovery +0.1	
580	1	1	M. Def. +7.5	Dodge +1	
581	1	1	M. Def. +7.5	Accuracy +1	
582	1	1	M. Def. +7.5	Critical +10.4	
583	1	1	Maximum HP +38	Maximum MP +12.2	
584	1	1	Maximum HP +38	Maximum CP +52.5	
585	1	1	Maximum HP +38	P. Atk. +5.4	
586	1	1	Maximum HP +38	M. Atk. +6.2	
587	1	1	Maximum HP +38	HP Recovery +0.1	
588	1	1	Maximum HP +38	MP Recovery +0.1	
589	1	1	Maximum HP +38	CP Recovery +0.1	
590	1	1	Maximum HP +38	Dodge +1	
591	1	1	Maximum HP +38	Accuracy +1	
592	1	1	Maximum HP +38	Critical +10.4	
593	1	1	Maximum MP +12.2	Maximum CP +52.5	
594	1	1	Maximum MP +12.2	P. Atk. +5.4	
595	1	1	Maximum MP +12.2	M. Atk. +6.2	
596	1	1	Maximum MP +12.2	HP Recovery +0.1	
597	1	1	Maximum MP +12.2	MP Recovery +0.1	
598	1	1	Maximum MP +12.2	CP Recovery +0.1	
599	1	1	Maximum MP +12.2	Dodge +1	
600	1	1	Maximum MP +12.2	Accuracy +1	
601	1	1	Maximum MP +12.2	Critical +10.4	
602	1	1	Maximum CP +52.5	P. Atk. +5.4	
603	1	1	Maximum CP +52.5	M. Atk. +6.2	
604	1	1	Maximum CP +52.5	HP Recovery +0.1	
605	1	1	Maximum CP +52.5	MP Recovery +0.1	
606	1	1	Maximum CP +52.5	CP Recovery +0.1	
607	1	1	Maximum CP +52.5	Dodge +1	
608	1	1	Maximum CP +52.5	Accuracy +1	
609	1	1	Maximum CP +52.5	Critical +10.4	
610	1	1	P. Atk. +5.4	M. Atk. +6.2	
611	1	1	P. Atk. +5.4	HP Recovery +0.1	
612	1	1	P. Atk. +5.4	MP Recovery +0.1	
613	1	1	P. Atk. +5.4	CP Recovery +0.1	
614	1	1	P. Atk. +5.4	Dodge +1	
615	1	1	P. Atk. +5.4	Accuracy +1	
616	1	1	P. Atk. +5.4	Critical +10.4	
617	1	1	M. Atk. +6.2	HP Recovery +0.1	
618	1	1	M. Atk. +6.2	MP Recovery +0.1	
619	1	1	M. Atk. +6.2	CP Recovery +0.1	
620	1	1	M. Atk. +6.2	Dodge +1	
621	1	1	M. Atk. +6.2	Accuracy +1	
622	1	1	M. Atk. +6.2	Critical +10.4	
623	1	1	HP Recovery +0.1	MP Recovery +0.1	
624	1	1	HP Recovery +0.1	CP Recovery +0.1	
625	1	1	HP Recovery +0.1	Dodge +1	
626	1	1	HP Recovery +0.1	Accuracy +1	
627	1	1	HP Recovery +0.1	Critical +10.4	
628	1	1	MP Recovery +0.1	CP Recovery +0.1	
629	1	1	MP Recovery +0.1	Dodge +1	
630	1	1	MP Recovery +0.1	Accuracy +1	
631	1	1	MP Recovery +0.1	Critical +10.4	
632	1	1	CP Recovery +0.1	Dodge +1	
633	1	1	CP Recovery +0.1	Accuracy +1	
634	1	1	CP Recovery +0.1	Critical +10.4	
635	1	1	Dodge +1	Accuracy +1	
636	1	1	Dodge +1	Critical +10.4	
637	1	1	Accuracy +1	Critical +10.4	
638	1	1	P. Def. +18.1		
639	1	1	M. Def. +14.6		
640	1	1	Maximum HP +74.4		
641	1	1	Maximum MP +24		
642	1	1	Maximum CP +102.7		
643	1	1	P. Atk. +10.8		
644	1	1	M. Atk. +12.7		
645	1	1	HP Recovery +0.3		
646	1	1	MP Recovery +0.1		
647	1	1	CP Recovery +0.3		
648	1	1	Dodge +1.9		
649	1	1	Accuracy +1.9		
650	1	1	Critical +20.6		
651	1	1	P. Def. +9	M. Def. +7.3	
652	1	1	P. Def. +9	Maximum HP +37.2	
653	1	1	P. Def. +9	Maximum MP +12	
654	1	1	P. Def. +9	Maximum CP +51.3	
655	1	1	P. Def. +9	P. Atk. +5.4	
656	1	1	P. Def. +9	M. Atk. +6.3	
657	1	1	P. Def. +9	HP Recovery +0.1	
658	1	1	P. Def. +9	MP Recovery +0.1	
659	1	1	P. Def. +9	CP Recovery +0.1	
660	1	1	P. Def. +9	Dodge +1	
661	1	1	P. Def. +9	Accuracy +1	
662	1	1	P. Def. +9	Critical +10.4	
663	1	1	M. Def. +7.3	Maximum HP +37.2	
664	1	1	M. Def. +7.3	Maximum MP +12	
665	1	1	M. Def. +7.3	Maximum CP +51.3	
666	1	1	M. Def. +7.3	P. Atk. +5.4	
667	1	1	M. Def. +7.3	M. Atk. +6.3	
668	1	1	M. Def. +7.3	HP Recovery +0.1	
669	1	1	M. Def. +7.3	MP Recovery +0.1	
670	1	1	M. Def. +7.3	CP Recovery +0.1	
671	1	1	M. Def. +7.3	Dodge +1	
672	1	1	M. Def. +7.3	Accuracy +1	
673	1	1	M. Def. +7.3	Critical +10.4	
674	1	1	Maximum HP +37.2	Maximum MP +12	
675	1	1	Maximum HP +37.2	Maximum CP +51.3	
676	1	1	Maximum HP +37.2	P. Atk. +5.4	
677	1	1	Maximum HP +37.2	M. Atk. +6.3	
678	1	1	Maximum HP +37.2	HP Recovery +0.1	
679	1	1	Maximum HP +37.2	MP Recovery +0.1	
680	1	1	Maximum HP +37.2	CP Recovery +0.1	
681	1	1	Maximum HP +37.2	Dodge +1	
682	1	1	Maximum HP +37.2	Accuracy +1	
683	1	1	Maximum HP +37.2	Critical +10.4	
684	1	1	Maximum MP +12	Maximum CP +51.3	
685	1	1	Maximum MP +12	P. Atk. +5.4	
686	1	1	Maximum MP +12	M. Atk. +6.3	
687	1	1	Maximum MP +12	HP Recovery +0.1	
688	1	1	Maximum MP +12	MP Recovery +0.1	
689	1	1	Maximum MP +12	CP Recovery +0.1	
690	1	1	Maximum MP +12	Dodge +1	
691	1	1	Maximum MP +12	Accuracy +1	
692	1	1	Maximum MP +12	Critical +10.4	
693	1	1	Maximum CP +51.3	P. Atk. +5.4	
694	1	1	Maximum CP +51.3	M. Atk. +6.3	
695	1	1	Maximum CP +51.3	HP Recovery +0.1	
696	1	1	Maximum CP +51.3	MP Recovery +0.1	
697	1	1	Maximum CP +51.3	CP Recovery +0.1	
698	1	1	Maximum CP +51.3	Dodge +1	
699	1	1	Maximum CP +51.3	Accuracy +1	
700	1	1	Maximum CP +51.3	Critical +10.4	
701	1	1	P. Atk. +5.4	M. Atk. +6.3	
702	1	1	P. Atk. +5.4	HP Recovery +0.1	
703	1	1	P. Atk. +5.4	MP Recovery +0.1	
704	1	1	P. Atk. +5.4	CP Recovery +0.1	
705	1	1	P. Atk. +5.4	Dodge +1	
706	1	1	P. Atk. +5.4	Accuracy +1	
707	1	1	P. Atk. +5.4	Critical +10.4	
708	1	1	M. Atk. +6.3	HP Recovery +0.1	
709	1	1	M. Atk. +6.3	MP Recovery +0.1	
710	1	1	M. Atk. +6.3	CP Recovery +0.1	
711	1	1	M. Atk. +6.3	Dodge +1	
712	1	1	M. Atk. +6.3	Accuracy +1	
713	1	1	M. Atk. +6.3	Critical +10.4	
714	1	1	HP Recovery +0.1	MP Recovery +0.1	
715	1	1	HP Recovery +0.1	CP Recovery +0.1	
716	1	1	HP Recovery +0.1	Dodge +1	
717	1	1	HP Recovery +0.1	Accuracy +1	
718	1	1	HP Recovery +0.1	Critical +10.4	
719	1	1	MP Recovery +0.1	CP Recovery +0.1	
720	1	1	MP Recovery +0.1	Dodge +1	
721	1	1	MP Recovery +0.1	Accuracy +1	
722	1	1	MP Recovery +0.1	Critical +10.4	
723	1	1	CP Recovery +0.1	Dodge +1	
724	1	1	CP Recovery +0.1	Accuracy +1	
725	1	1	CP Recovery +0.1	Critical +10.4	
726	1	1	Dodge +1	Accuracy +1	
727	1	1	Dodge +1	Critical +10.4	
728	1	1	Accuracy +1	Critical +10.4	
729	1	1	P. Def. +18.7		
730	1	1	M. Def. +15		
731	1	1	Maximum HP +75.7		
732	1	1	Maximum MP +24.6		
733	1	1	Maximum CP +104.6		
734	1	1	P. Atk. +11.4		
735	1	1	M. Atk. +13.3		
736	1	1	HP Recovery +0.3		
737	1	1	MP Recovery +0.1		
738	1	1	CP Recovery +0.3		
739	1	1	Dodge +1.9		
740	1	1	Accuracy +1.9		
741	1	1	Critical +20.6		
742	1	1	P. Def. +9.8	M. Def. +7.1	
743	1	1	P. Def. +9.8	Maximum HP +35.9	
744	1	1	P. Def. +9.8	Maximum MP +11.6	
745	1	1	P. Def. +9.8	Maximum CP +49.5	
746	1	1	P. Def. +9.8	P. Atk. +5.4	
747	1	1	P. Def. +9.8	M. Atk. +6.3	
748	1	1	P. Def. +9.8	HP Recovery +0.1	
749	1	1	P. Def. +9.8	MP Recovery +0.1	
750	1	1	P. Def. +9.8	CP Recovery +0.1	
751	1	1	P. Def. +9.8	Dodge +0.9	
752	1	1	P. Def. +9.8	Accuracy +0.9	
753	1	1	P. Def. +9.8	Critical +9.9	
754	1	1	M. Def. +7.9	Maximum HP +35.9	
755	1	1	M. Def. +7.9	Maximum MP +11.6	
756	1	1	M. Def. +7.9	Maximum CP +49.5	
757	1	1	M. Def. +7.9	P. Atk. +5.4	
758	1	1	M. Def. +7.9	M. Atk. +6.3	
759	1	1	M. Def. +7.9	HP Recovery +0.1	
760	1	1	M. Def. +7.9	MP Recovery +0.1	
761	1	1	M. Def. +7.9	CP Recovery +0.1	
762	1	1	M. Def. +7.9	Dodge +0.9	
763	1	1	M. Def. +7.9	Accuracy +0.9	
764	1	1	M. Def. +7.9	Critical +9.9	
765	1	1	Maximum HP +39.8	Maximum MP +11.6	
766	1	1	Maximum HP +39.8	Maximum CP +49.5	
767	1	1	Maximum HP +39.8	P. Atk. +5.4	
768	1	1	Maximum HP +39.8	M. Atk. +6.3	
769	1	1	Maximum HP +39.8	HP Recovery +0.1	
770	1	1	Maximum HP +39.8	MP Recovery +0.1	
771	1	1	Maximum HP +39.8	CP Recovery +0.1	
772	1	1	Maximum HP +39.8	Dodge +0.9	
773	1	1	Maximum HP +39.8	Accuracy +0.9	
774	1	1	Maximum HP +39.8	Critical +9.9	
775	1	1	Maximum MP +12.9	Maximum CP +49.5	
776	1	1	Maximum MP +12.9	P. Atk. +5.4	
777	1	1	Maximum MP +12.9	M. Atk. +6.3	
778	1	1	Maximum MP +12.9	HP Recovery +0.1	
779	1	1	Maximum MP +12.9	MP Recovery +0.1	
780	1	1	Maximum MP +12.9	CP Recovery +0.1	
781	1	1	Maximum MP +12.9	Dodge +0.9	
782	1	1	Maximum MP +12.9	Accuracy +0.9	
783	1	1	Maximum MP +12.9	Critical +9.9	
784	1	1	Maximum CP +55	P. Atk. +5.4	
785	1	1	Maximum CP +55	M. Atk. +6.3	
786	1	1	Maximum CP +55	HP Recovery +0.1	
787	1	1	Maximum CP +55	MP Recovery +0.1	
788	1	1	Maximum CP +55	CP Recovery +0.1	
789	1	1	Maximum CP +55	Dodge +0.9	
790	1	1	Maximum CP +55	Accuracy +0.9	
791	1	1	Maximum CP +55	Critical +9.9	
792	1	1	P. Atk. +6	M. Atk. +6.3	
793	1	1	P. Atk. +6	HP Recovery +0.1	
794	1	1	P. Atk. +6	MP Recovery +0.1	
795	1	1	P. Atk. +6	CP Recovery +0.1	
796	1	1	P. Atk. +6	Dodge +0.9	
797	1	1	P. Atk. +6	Accuracy +0.9	
798	1	1	P. Atk. +6	Critical +9.9	
799	1	1	M. Atk. +7	HP Recovery +0.1	
800	1	1	M. Atk. +7	MP Recovery +0.1	
801	1	1	M. Atk. +7	CP Recovery +0.1	
802	1	1	M. Atk. +7	Dodge +0.9	
803	1	1	M. Atk. +7	Accuracy +0.9	
804	1	1	M. Atk. +7	Critical +9.9	
805	1	1	HP Recovery +0.1	MP Recovery +0.1	
806	1	1	HP Recovery +0.1	CP Recovery +0.1	
807	1	1	HP Recovery +0.1	Dodge +0.9	
808	1	1	HP Recovery +0.1	Accuracy +0.9	
809	1	1	HP Recovery +0.1	Critical +9.9	
810	1	1	MP Recovery +0.1	CP Recovery +0.1	
811	1	1	MP Recovery +0.1	Dodge +0.9	
812	1	1	MP Recovery +0.1	Accuracy +0.9	
813	1	1	MP Recovery +0.1	Critical +9.9	
814	1	1	CP Recovery +0.1	Dodge +0.9	
815	1	1	CP Recovery +0.1	Accuracy +0.9	
816	1	1	CP Recovery +0.1	Critical +9.9	
817	1	1	Dodge +1	Accuracy +0.9	
818	1	1	Dodge +1	Critical +9.9	
819	1	1	Accuracy +1	Critical +9.9	
820	1	1	P. Def. +20.7		
821	1	1	M. Def. +16.7		
822	1	1	Maximum HP +84.5		
823	1	1	Maximum MP +27.5		
824	1	1	Maximum CP +116.7		
825	1	1	P. Atk. +13.1		
826	1	1	M. Atk. +15.3		
827	1	1	HP Recovery +0.4		
828	1	1	MP Recovery +0.1		
829	1	1	CP Recovery +0.4		
830	1	1	Dodge +2.1		
831	1	1	Accuracy +2.1		
832	1	1	Critical +22.7		
833	1	1	P. Def. +10.9	M. Def. +7.9	
834	1	1	P. Def. +10.9	Maximum HP +40	
835	1	1	P. Def. +10.9	Maximum MP +13	
836	1	1	P. Def. +10.9	Maximum CP +55.2	
837	1	1	P. Def. +10.9	P. Atk. +6.2	
838	1	1	P. Def. +10.9	M. Atk. +7.2	
839	1	1	P. Def. +10.9	HP Recovery +0.1	
840	1	1	P. Def. +10.9	MP Recovery +0.1	
841	1	1	P. Def. +10.9	CP Recovery +0.1	
842	1	1	P. Def. +10.9	Dodge +1	
843	1	1	P. Def. +10.9	Accuracy +1	
844	1	1	P. Def. +10.9	Critical +10.8	
845	1	1	M. Def. +8.8	Maximum HP +40	
846	1	1	M. Def. +8.8	Maximum MP +13	
847	1	1	M. Def. +8.8	Maximum CP +55.2	
848	1	1	M. Def. +8.8	P. Atk. +6.2	
849	1	1	M. Def. +8.8	M. Atk. +7.2	
850	1	1	M. Def. +8.8	HP Recovery +0.1	
851	1	1	M. Def. +8.8	MP Recovery +0.1	
852	1	1	M. Def. +8.8	CP Recovery +0.1	
853	1	1	M. Def. +8.8	Dodge +1	
854	1	1	M. Def. +8.8	Accuracy +1	
855	1	1	M. Def. +8.8	Critical +10.8	
856	1	1	Maximum HP +44.4	Maximum MP +13	
857	1	1	Maximum HP +44.4	Maximum CP +55.2	
858	1	1	Maximum HP +44.4	P. Atk. +6.2	
859	1	1	Maximum HP +44.4	M. Atk. +7.2	
860	1	1	Maximum HP +44.4	HP Recovery +0.1	
861	1	1	Maximum HP +44.4	MP Recovery +0.1	
862	1	1	Maximum HP +44.4	CP Recovery +0.1	
863	1	1	Maximum HP +44.4	Dodge +1	
864	1	1	Maximum HP +44.4	Accuracy +1	
865	1	1	Maximum HP +44.4	Critical +10.8	
866	1	1	Maximum MP +14.5	Maximum CP +55.2	
867	1	1	Maximum MP +14.5	P. Atk. +6.2	
868	1	1	Maximum MP +14.5	M. Atk. +7.2	
869	1	1	Maximum MP +14.5	HP Recovery +0.1	
870	1	1	Maximum MP +14.5	MP Recovery +0.1	
871	1	1	Maximum MP +14.5	CP Recovery +0.1	
872	1	1	Maximum MP +14.5	Dodge +1	
873	1	1	Maximum MP +14.5	Accuracy +1	
874	1	1	Maximum MP +14.5	Critical +10.8	
875	1	1	Maximum CP +61.4	P. Atk. +6.2	
876	1	1	Maximum CP +61.4	M. Atk. +7.2	
877	1	1	Maximum CP +61.4	HP Recovery +0.1	
878	1	1	Maximum CP +61.4	MP Recovery +0.1	
879	1	1	Maximum CP +61.4	CP Recovery +0.1	
880	1	1	Maximum CP +61.4	Dodge +1	
881	1	1	Maximum CP +61.4	Accuracy +1	
882	1	1	Maximum CP +61.4	Critical +10.8	
883	1	1	P. Atk. +6.9	M. Atk. +7.2	
884	1	1	P. Atk. +6.9	HP Recovery +0.1	
885	1	1	P. Atk. +6.9	MP Recovery +0.1	
886	1	1	P. Atk. +6.9	CP Recovery +0.1	
887	1	1	P. Atk. +6.9	Dodge +1	
888	1	1	P. Atk. +6.9	Accuracy +1	
889	1	1	P. Atk. +6.9	Critical +10.8	
890	1	1	M. Atk. +8	HP Recovery +0.1	
891	1	1	M. Atk. +8	MP Recovery +0.1	
892	1	1	M. Atk. +8	CP Recovery +0.1	
893	1	1	M. Atk. +8	Dodge +1	
894	1	1	M. Atk. +8	Accuracy +1	
895	1	1	M. Atk. +8	Critical +10.8	
896	1	1	HP Recovery +0.2	MP Recovery +0.1	
897	1	1	HP Recovery +0.2	CP Recovery +0.1	
898	1	1	HP Recovery +0.2	Dodge +1	
899	1	1	HP Recovery +0.2	Accuracy +1	
900	1	1	HP Recovery +0.2	Critical +10.8	
901	1	1	MP Recovery +0.1	CP Recovery +0.1	
902	1	1	MP Recovery +0.1	Dodge +1	
903	1	1	MP Recovery +0.1	Accuracy +1	
904	1	1	MP Recovery +0.1	Critical +10.8	
905	1	1	CP Recovery +0.2	Dodge +1	
906	1	1	CP Recovery +0.2	Accuracy +1	
907	1	1	CP Recovery +0.2	Critical +10.8	
908	1	1	Dodge +1.1	Accuracy +1	
909	1	1	Dodge +1.1	Critical +10.8	
910	1	1	Accuracy +1.1	Critical +10.8	
911	2	1	P. Def. +20.6		
912	2	1	M. Def. +16.4		
913	2	1	Maximum HP +79.2		
914	2	1	Maximum MP +24.5		
915	2	1	Maximum CP +109.4		
916	2	1	P. Atk. +8.8		
917	2	1	M. Atk. +10		
918	2	1	HP Recovery +0.4		
919	2	1	MP Recovery +0.2		
920	2	1	CP Recovery +0.4		
921	2	1	Dodge +1.8		
922	2	1	Accuracy +1.8		
923	2	1	Critical +18.1		
924	2	1	P. Def. +10.3	M. Def. +8.2	
925	2	1	P. Def. +10.3	Maximum HP +39.6	
926	2	1	P. Def. +10.3	Maximum MP +12.2	
927	2	1	P. Def. +10.3	Maximum CP +54.7	
928	2	1	P. Def. +10.3	P. Atk. +4.4	
929	2	1	P. Def. +10.3	M. Atk. +5	
930	2	1	P. Def. +10.3	HP Recovery +0.2	
931	2	1	P. Def. +10.3	MP Recovery +0.1	
932	2	1	P. Def. +10.3	CP Recovery +0.2	
933	2	1	P. Def. +10.3	Dodge +0.9	
934	2	1	P. Def. +10.3	Accuracy +0.9	
935	2	1	P. Def. +10.3	Critical +9	
936	2	1	M. Def. +8.2	Maximum HP +39.6	
937	2	1	M. Def. +8.2	Maximum MP +12.2	
938	2	1	M. Def. +8.2	Maximum CP +54.7	
939	2	1	M. Def. +8.2	P. Atk. +4.4	
940	2	1	M. Def. +8.2	M. Atk. +5	
941	2	1	M. Def. +8.2	HP Recovery +0.2	
942	2	1	M. Def. +8.2	MP Recovery +0.1	
943	2	1	M. Def. +8.2	CP Recovery +0.2	
944	2	1	M. Def. +8.2	Dodge +0.9	
945	2	1	M. Def. +8.2	Accuracy +0.9	
946	2	1	M. Def. +8.2	Critical +9	
947	2	1	Maximum HP +39.6	Maximum MP +12.2	
948	2	1	Maximum HP +39.6	Maximum CP +54.7	
949	2	1	Maximum HP +39.6	P. Atk. +4.4	
950	2	1	Maximum HP +39.6	M. Atk. +5	
951	2	1	Maximum HP +39.6	HP Recovery +0.2	
952	2	1	Maximum HP +39.6	MP Recovery +0.1	
953	2	1	Maximum HP +39.6	CP Recovery +0.2	
954	2	1	Maximum HP +39.6	Dodge +0.9	
955	2	1	Maximum HP +39.6	Accuracy +0.9	
956	2	1	Maximum HP +39.6	Critical +9	
957	2	1	Maximum MP +12.2	Maximum CP +54.7	
958	2	1	Maximum MP +12.2	P. Atk. +4.4	
959	2	1	Maximum MP +12.2	M. Atk. +5	
960	2	1	Maximum MP +12.2	HP Recovery +0.2	
961	2	1	Maximum MP +12.2	MP Recovery +0.1	
962	2	1	Maximum MP +12.2	CP Recovery +0.2	
963	2	1	Maximum MP +12.2	Dodge +0.9	
964	2	1	Maximum MP +12.2	Accuracy +0.9	
965	2	1	Maximum MP +12.2	Critical +9	
966	2	1	Maximum CP +54.7	P. Atk. +4.4	
967	2	1	Maximum CP +54.7	M. Atk. +5	
968	2	1	Maximum CP +54.7	HP Recovery +0.2	
969	2	1	Maximum CP +54.7	MP Recovery +0.1	
970	2	1	Maximum CP +54.7	CP Recovery +0.2	
971	2	1	Maximum CP +54.7	Dodge +0.9	
972	2	1	Maximum CP +54.7	Accuracy +0.9	
973	2	1	Maximum CP +54.7	Critical +9	
974	2	1	P. Atk. +4.4	M. Atk. +5	
975	2	1	P. Atk. +4.4	HP Recovery +0.2	
976	2	1	P. Atk. +4.4	MP Recovery +0.1	
977	2	1	P. Atk. +4.4	CP Recovery +0.2	
978	2	1	P. Atk. +4.4	Dodge +0.9	
979	2	1	P. Atk. +4.4	Accuracy +0.9	
980	2	1	P. Atk. +4.4	Critical +9	
981	2	1	M. Atk. +5	HP Recovery +0.2	
982	2	1	M. Atk. +5	MP Recovery +0.1	
983	2	1	M. Atk. +5	CP Recovery +0.2	
984	2	1	M. Atk. +5	Dodge +0.9	
985	2	1	M. Atk. +5	Accuracy +0.9	
986	2	1	M. Atk. +5	Critical +9	
987	2	1	HP Recovery +0.2	MP Recovery +0.1	
988	2	1	HP Recovery +0.2	CP Recovery +0.2	
989	2	1	HP Recovery +0.2	Dodge +0.9	
990	2	1	HP Recovery +0.2	Accuracy +0.9	
991	2	1	HP Recovery +0.2	Critical +9	
992	2	1	MP Recovery +0.1	CP Recovery +0.2	
993	2	1	MP Recovery +0.1	Dodge +0.9	
994	2	1	MP Recovery +0.1	Accuracy +0.9	
995	2	1	MP Recovery +0.1	Critical +9	
996	2	1	CP Recovery +0.2	Dodge +0.9	
997	2	1	CP Recovery +0.2	Accuracy +0.9	
998	2	1	CP Recovery +0.2	Critical +9	
999	2	1	Dodge +0.9	Accuracy +0.9	
1000	2	1	Dodge +0.9	Critical +9	
1001	2	1	Accuracy +0.9	Critical +9	
1002	2	1	P. Def. +21.4		
1003	2	1	M. Def. +17.2		
1004	2	1	Maximum HP +84.1		
1005	2	1	Maximum MP +26.2		
1006	2	1	Maximum CP +116.2		
1007	2	1	P. Atk. +9.7		
1008	2	1	M. Atk. +11.2		
1009	2	1	HP Recovery +0.4		
1010	2	1	MP Recovery +0.2		
1011	2	1	CP Recovery +0.4		
1012	2	1	Dodge +1.8		
1013	2	1	Accuracy +1.8		
1014	2	1	Critical +18.1		
1015	2	1	P. Def. +10.7	M. Def. +8.6	
1016	2	1	P. Def. +10.7	Maximum HP +42	
1017	2	1	P. Def. +10.7	Maximum MP +13.1	
1018	2	1	P. Def. +10.7	Maximum CP +58.1	
1019	2	1	P. Def. +10.7	P. Atk. +4.8	
1020	2	1	P. Def. +10.7	M. Atk. +5.6	
1021	2	1	P. Def. +10.7	HP Recovery +0.2	
1022	2	1	P. Def. +10.7	MP Recovery +0.1	
1023	2	1	P. Def. +10.7	CP Recovery +0.2	
1024	2	1	P. Def. +10.7	Dodge +0.9	
1025	2	1	P. Def. +10.7	Accuracy +0.9	
1026	2	1	P. Def. +10.7	Critical +9	
1027	2	1	M. Def. +8.6	Maximum HP +42	
1028	2	1	M. Def. +8.6	Maximum MP +13.1	
1029	2	1	M. Def. +8.6	Maximum CP +58.1	
1030	2	1	M. Def. +8.6	P. Atk. +4.8	
1031	2	1	M. Def. +8.6	M. Atk. +5.6	
1032	2	1	M. Def. +8.6	HP Recovery +0.2	
1033	2	1	M. Def. +8.6	MP Recovery +0.1	
1034	2	1	M. Def. +8.6	CP Recovery +0.2	
1035	2	1	M. Def. +8.6	Dodge +0.9	
1036	2	1	M. Def. +8.6	Accuracy +0.9	
1037	2	1	M. Def. +8.6	Critical +9	
1038	2	1	Maximum HP +42	Maximum MP +13.1	
1039	2	1	Maximum HP +42	Maximum CP +58.1	
1040	2	1	Maximum HP +42	P. Atk. +4.8	
1041	2	1	Maximum HP +42	M. Atk. +5.6	
1042	2	1	Maximum HP +42	HP Recovery +0.2	
1043	2	1	Maximum HP +42	MP Recovery +0.1	
1044	2	1	Maximum HP +42	CP Recovery +0.2	
1045	2	1	Maximum HP +42	Dodge +0.9	
1046	2	1	Maximum HP +42	Accuracy +0.9	
1047	2	1	Maximum HP +42	Critical +9	
1048	2	1	Maximum MP +13.1	Maximum CP +58.1	
1049	2	1	Maximum MP +13.1	P. Atk. +4.8	
1050	2	1	Maximum MP +13.1	M. Atk. +5.6	
1051	2	1	Maximum MP +13.1	HP Recovery +0.2	
1052	2	1	Maximum MP +13.1	MP Recovery +0.1	
1053	2	1	Maximum MP +13.1	CP Recovery +0.2	
1054	2	1	Maximum MP +13.1	Dodge +0.9	
1055	2	1	Maximum MP +13.1	Accuracy +0.9	
1056	2	1	Maximum MP +13.1	Critical +9	
1057	2	1	Maximum CP +58.1	P. Atk. +4.8	
1058	2	1	Maximum CP +58.1	M. Atk. +5.6	
1059	2	1	Maximum CP +58.1	HP Recovery +0.2	
1060	2	1	Maximum CP +58.1	MP Recovery +0.1	
1061	2	1	Maximum CP +58.1	CP Recovery +0.2	
1062	2	1	Maximum CP +58.1	Dodge +0.9	
1063	2	1	Maximum CP +58.1	Accuracy +0.9	
1064	2	1	Maximum CP +58.1	Critical +9	
1065	2	1	P. Atk. +4.8	M. Atk. +5.6	
1066	2	1	P. Atk. +4.8	HP Recovery +0.2	
1067	2	1	P. Atk. +4.8	MP Recovery +0.1	
1068	2	1	P. Atk. +4.8	CP Recovery +0.2	
1069	2	1	P. Atk. +4.8	Dodge +0.9	
1070	2	1	P. Atk. +4.8	Accuracy +0.9	
1071	2	1	P. Atk. +4.8	Critical +9	
1072	2	1	M. Atk. +5.6	HP Recovery +0.2	
1073	2	1	M. Atk. +5.6	MP Recovery +0.1	
1074	2	1	M. Atk. +5.6	CP Recovery +0.2	
